date,Solar,Nuclear,Wind,Coal,Hydro,Gas,Other,Oil
20200925T18,0.6221837088388215,0.9734823215476984,0,0.40520070689219895,0.301314459049545,0.6084130304841602,0.9172749391727494,-0.00546448087431694
20200925T19,0.6182842287694974,0.9733155436957972,0,0.41588824370950095,0.4,0.6145771069934249,0.9464720194647201,0.0
20200925T20,0.6161178509532063,0.9719813208805871,0,0.4369267020112766,0.5405460060667341,0.6102062163777645,0.9440389294403893,0.0
20200925T21,0.5632582322357019,0.971314209472982,0,0.42825885719094503,0.6701718907987867,0.6092349073520622,0.9367396593673966,0.0
20200925T22,0.4917677642980936,0.9714809873248833,0,0.41210132121518134,0.7407482305358949,0.5997086072922893,0.9367396593673966,-0.00546448087431694
20200925T23,0.21707105719237435,0.9726484322881921,0,0.4073045527223765,0.6918099089989889,0.5950762104004782,0.9124087591240876,0.0
20200926T00,0.009098786828422877,0.9748165443629087,0,0.387191786585879,0.606066734074823,0.5982516437537359,0.9148418491484185,-0.00546448087431694
20200926T01,0.0,0.9749833222148099,0,0.3930825549103762,0.41880687563195146,0.6055364614465033,0.9221411192214112,0.0
20200926T02,0.0,0.9768178785857238,0,0.4036859378944711,0.22527805864509606,0.5965331739390317,0.9343065693430657,0.0
20200926T03,0.0,0.9771514342895263,0,0.38062778759572496,0.15611729019211323,0.5660490137477585,0.9197080291970803,-0.00546448087431694
20200926T04,0.0,0.9798198799199467,0,0.3477236388117479,0.14337714863498482,0.5132994620442319,0.9148418491484185,-0.00546448087431694
20200926T05,0.0,0.9793195463642428,0,0.30817133720440965,0.12214357937310415,0.4783696951583981,0.8832116788321168,0.0
20200926T06,0.0,0.9804869913275517,0,0.3087604140368594,0.10980788675429727,0.4638000597728631,0.9148418491484185,0.0
20200926T07,0.0,0.9803202134756505,0,0.2770344189177817,0.11385237613751265,0.4547967722653915,0.9148418491484185,0.0
20200926T08,0.0,0.9808205470313542,0,0.25288226878734327,0.11162790697674418,0.4482964734010759,0.9221411192214112,-0.01092896174863388
20200926T09,-0.0004332755632582322,0.9823215476984657,0,0.24993688462509467,0.10758341759352881,0.4464659294680215,0.9197080291970803,-0.01092896174863388
20200926T10,0.0,0.983155436957972,0,0.24665488513001768,0.10738119312436804,0.4538628212791393,0.9172749391727494,0.0
20200926T11,-0.0004332755632582322,0.9833222148098733,0,0.2612134982748464,0.10091001011122346,0.4593918111177525,0.9172749391727494,0.0
20200926T12,0.005632582322357019,0.983822548365577,0,0.2569216527812842,0.120525783619818,0.46589210998206815,0.902676399026764,0.0
20200926T13,0.15337954939341422,0.9789859906604403,0,0.2768661112513675,0.10556117290192113,0.478743275552899,0.902676399026764,-0.00546448087431694
20200926T14,0.45017331022530327,0.9649766511007338,0,0.3090128755364807,0.10758341759352881,0.49017483562462644,0.9172749391727494,-0.00546448087431694
20200926T15,0.6130849220103987,0.9633088725817212,0,0.3489859463098544,0.11668351870576339,0.5053795576808129,0.9197080291970803,-0.00546448087431694
20200926T16,0.6815424610051993,0.9593062041360907,0,0.38146932592779603,0.13892821031344793,0.537059175134489,0.8929440389294404,0.0
20200926T17,0.733102253032929,0.9598065376917946,0,0.3905579399141631,0.14560161779575329,0.5710549910340705,0.7785888077858881,0.0
